item,itemLabel,position,positionLabel,start,psid
Q107718226,William F. Duguid,Q113162809,Senior Minister of Barbados,2022-01-24,Q107718226-4A72B5C8-7BA3-44EB-BB50-3D97CCE8F349
Q107718236,Romel O. Springer,Q113162874,"Parliamentary Secretary, Ministry of Transport",2022-01-24,Q107718236-21FDEEDC-71E7-4870-A483-13991E26E77A
Q107718239,Jerome X. Walcott,Q107718240,Minister of Foreign Affairs and Foreign Trade,2020-07-22,Q107718239-0BA5F364-ACFA-48FC-8153-7CD51CB12AD8
Q107718239,Jerome X. Walcott,Q113162809,Senior Minister of Barbados,2022-01-24,Q107718239-FA718297-35EC-49CE-B69C-51E59D992379
Q107718241,Lisa R. Cummins,Q107718242,Minister of Tourism and International Transport,2020-07-22,Q107718241-13BCE542-15E0-4605-BE4E-2A511366BA3C
Q107718241,Lisa R. Cummins,Q113162834,Leader of Government Business in The Senate of Barbados,2022-01-24,Q107718241-CB346C35-122E-41C7-9F03-DBF721681020
Q107718243,Kay S. McConney,Q107718283,"Minister of Education, Technological and Vocational Training",2022-01-24,Q107718243-0804A0B7-D72F-4537-9811-B152D1404836
Q107718246,Adrian R. Forde,Q107718247,Minister of Environment and National Beautification,2020-07-22,Q107718246-32CC9BA7-E46E-4680-8730-015842ACDAB2
Q107718248,Charles McD. Griffith,Q113162854,"Minister of Youth, Sports and Community Empowerment",2022-01-24,Q107718248-FA086264-5DB3-4593-BB9A-C0615655D2C7
Q107718250,Cheryl Sandra V. Husbands,Q107718251,Minister in the Ministry of Foreign Trade,2020-07-22,Q107718250-11D644F1-B999-4718-80F3-3234CF090FC9
Q107718253,Colin E. Jordan,Q107718254,Minister of Labour and Social Partnership Relations,2020-07-22,Q107718253-E9F3A673-F03F-4FCD-BCE3-EE70B2FEE700
Q107718259,Dwight G. Sutherland,Q113162851,"Minister of Housing, Lands and Maintenance",2022-01-24,Q107718259-584F878F-36F5-48E9-BA7D-1B6C739D53FB
Q107718261,G. P. Ian Gooding-Edghill,Q107718231,Minister of Health and Wellness,2022-01-24,Q107718261-CA320300-125A-4FCC-B123-A6E0C1BE9D8F
Q107718263,Indar A. Weir,Q107718264,Minister of Agriculture and Food Security,2020-07-22,Q107718263-DF05B83D-B46A-4790-B6AD-AF9D2C17DA52
Q107718267,Kerrie D. Symmonds,Q107718268,Minister of Energy of Barbados,2020-07-22,Q107718267-858B7581-48DA-4CA2-95E7-5594B01FC537
Q107718267,Kerrie D. Symmonds,Q113162809,Senior Minister of Barbados,2022-01-24,Q107718267-66E13E49-B111-4D36-83CA-7B2058D3D73D
Q107718270,Kirk D.M. Humphrey,Q107718256,Minister of People Empowerment and Elder Affairs,2022-01-24,Q107718270-D95F73DA-78DE-4895-8A21-09AFB182D787
Q107718280,Ryan R. Straughn,Q107718281,Minister in the Ministry of Finance,2020-07-22,Q107718280-48D3BB12-138D-4AFE-9246-4C68CAC0E9A6
Q107718282,Santia J.O. Bradshaw,Q107718262,"Minister of Transport, Works and Water Resources",2022-01-24,Q107718282-6F604542-FA2E-4F93-A133-F737D387F425
Q107718282,Santia J.O. Bradshaw,Q113162809,Senior Minister of Barbados,2022-01-24,Q107718282-6B8FF882-71F2-43BD-8DD1-B78ADD5F09DC
Q107718282,Santia J.O. Bradshaw,Q113162835,Leader of Government Business in The House of Assembly of Barbados,2022-01-24,Q107718282-21BE027A-85CD-4A91-95B0-8B3A24498AD4
Q107718282,Santia J.O. Bradshaw,Q113162840,Deputy Prime Minister of Barbados,2022-01-24,Q107718282-272BC6EE-EF4A-43F9-A3F8-A3B45F2AC910
Q107718284,Wilfred A. Abrahams,Q113162757,Minister of Home Affairs and Information,2022-01-24,Q107718284-46015F71-A8E4-4803-B1A3-1B6B2CE88C26
Q111325947,Davidson Ishmael,Q107718244,"Minister of Innovation, Science and Smart Technology",2022-01-24,Q111325947-EA7B88B5-6CD0-42B0-9E21-DDAC30F8D295
Q111331662,Shantal Munro-Knight,Q113162879,Minister in the Prime Minister's Office,2022-01-24,Q111331662-6068ED12-07E0-4C66-8BA6-CDB9FA31833F
Q111333622,Sonia Browne,Q113162890,"Minister of State, Ministry of Health and Wellness",2022-01-24,Q111333622-B04E302A-22C1-41A2-84A2-434AF77C5D6B
Q113162636,Corey A. Lane,Q107718235,"Parliamentary Secretary, Ministry of People Empowerment and Elder Affairs",2022-01-24,Q113162636-961724FF-0CDC-4DCD-81D5-B5F4793289C9
Q113162870,Patterson Keith Herman Cheltenham,Q25138351,Chief Justice of Barbados,2020-01-01,Q113162870-D770F1F2-3F28-4C3C-B9B4-DDEC90672CB8
Q5210541,Dale Marshall,Q107718258,Minister of Legal Affairs,2020-07-22,Q5210541-0C068BC7-414B-4285-B015-D9414229D080
Q5210541,Dale Marshall,Q113162809,Senior Minister of Barbados,2022-01-24,Q5210541-B23B4807-162A-4024-8B21-68578F47236D
Q5210541,Dale Marshall,Q4818603,Attorney-General of Barbados,2018-05-25,Q5210541-D9986ACB-E61F-48CC-B84D-D14E8ED16102
Q6827147,Mia Mottley,Q113162861,Minister of Finance of Barbados,2022-01-24,Q6827147-EA27480F-CC43-4837-93BD-83FEAF2F5D13
Q6827147,Mia Mottley,Q113162863,Minister of National Security of Barbados,2022-01-24,Q6827147-587D261D-7061-4C26-AF2B-732F125529D0
Q6827147,Mia Mottley,Q15921525,Prime Minister of Barbados,2018-05-25,Q6827147-ffe9fbcc-4fbc-6c4b-0a76-f782db5f2f1b
